PD2[][0],PD2[][1],PD2[][2],PD2[][3],PD2[][4],PD2[][5],PD2[][6],PD2[][7],PD2[][8],PD2[][9],PD2[][10],PD2[][11],PD2[][12],PD2[][13],PD2[][14],PD2[][15],PD2[][16],PD2[][17],PD2[][18],PD2[][19],PD2[][20],PD2[][21],PD2[][22],PD2[][23],PD2[][24],PD2[][25],PD2[][26],PD2[][27],PD2[][28],PD2[][29],PD2[][30],PD2[][31],PD2[][32],PD2[][33],PD2[][34],PD2[][35],PD2[][36],PD2[][37],PD2[][38],PD2[][39],PD2[][40],PD2[][41],PD2[][42],PD2[][43],PD2[][44],PD2[][45],PD2[][46],PD2[][47],PD2[][48],PD2[][49]
0.0248521,0.0118577,0.232258,0.0704699,-0.105349,0.254386,0.24031,-0.116788,0.0605566,0.232143,0.00769233,0.0734909,0.114446,-0.264344,-0.0412233,-0.0819328,-0.143192,0.0023727,-0.135211,0.119171,0.00119902,-0.0251047,0.0668692,0.0591016,0.149864,0.0694715,-0.119048,0.0404909,0.106272,0.103597,0.143072,-0.267213,-0.0504202,0.0814978,-0.141264,0.326425,0.102828,-0.228723,-0.244709,0.0126582,-0.0763502,0.101539,0.29003,-0.00524933,0.187067,0.0523365,0.133005,-0.0325379,-0.0184758,0.0411523
0.0508876,0.00131739,0.167742,0.0302015,0.00486228,0.22807,0.213732,0.142336,0.0180033,0.1,-0.0205128,0.259843,0.0356472,-0.137295,0.12766,-0.0577731,-0.0598593,-0.0189797,-0.159155,-0.0196891,0.0179856,-0.0446304,-0.0881461,0.0165484,0.13079,0.0410958,-0.133053,0.023313,0.102787,0.0129497,0.067771,-0.311475,-0.323529,0.178414,0.0241635,0.246978,0.05527,0.0744681,-0.231482,0.167722,0.0111731,0.132308,0.223565,0.031496,0.0138569,-0.108411,0.209359,0.203905,-0.0692839,0.115226
0.0721893,-0.0408432,-0.0709677,0.214765,0.144246,0.114035,0.193799,0.160584,-0.155483,0.0249999,0.0589744,0.246719,-0.031895,-0.090164,0.321809,0.092437,0.0528168,0.166074,-0.205634,-0.0321243,0.0875299,-0.175732,-0.1231,-0.0957448,0.0245232,0.0254403,-0.0868348,-0.0711655,0.19338,0.0115109,-0.0346386,-0.213115,-0.119748,0.226872,0.14684,0.0759931,-0.0629821,0.214539,-0.126984,0.295886,0.0353817,0.0153847,0.0453172,0.00524933,0.00692844,-0.117757,0.0344826,0.232104,-0.0508083,0.0781892
-0.0295858,-0.00922267,-0.0870968,0.295302,0.157212,0.125731,0.0919158,-0.0547446,-0.207856,-0.117857,-0.00256405,0.0708662,-0.0994372,-7.46e-08,0.37766,0.0483193,0.0821595,0.220641,-0.133803,-0.0310881,-0.032374,-0.30265,-0.0744681,0.0295507,-0.0313351,0.0479452,-0.0728291,-0.0883435,0.1777,-0.0057554,-0.0798193,-0.0229509,0.0231091,0.143172,0.0594795,0.08981,-0.0565553,0.202128,-0.00529104,0.126582,0.100559,-0.230769,-0.114804,0.0997375,-0.0369514,-0.140187,-0.0344829,0.488069,0.117783,-0.106996
-0.0627219,0.104084,-0.051613,0.14094,0.0275526,-0.0818714,-0.127353,-0.0985402,-0.155483,-0.121428,-0.110256,-0.0944881,-0.133208,-0.0573771,0.280585,0.00630256,-8.81e-08,0.341637,-0.104225,-0.0010363,-0.128297,-0.324965,-0.0106383,0.00827424,-0.129428,0.119374,-0.0742298,-0.104294,0.162021,-0.0215827,-0.0331326,-0.0327869,0.0189075,0.174009,-0.118959,-0.103627,0.0102828,-0.0159574,0.00529091,-0.0395569,-0.0949721,-0.129231,-0.039275,0.251969,0.034642,-0.171963,-0.197044,0.446855,0.184757,-0.119342
0.0698225,0.130435,0.0548387,-0.00335557,-0.00486222,-0.216374,0.169435,-0.0912409,-0.289689,-0.05,-0.197436,-0.293963,0.253283,-0.133197,0.106383,-0.111345,-0.089202,0.255042,-0.130986,0.0880829,-0.123501,-0.264993,0.132219,0.0827422,-0.212534,0.189824,-0.110644,-0.0552146,0.146341,0.0417267,-0.00301199,-0.185246,-0.0126051,0.165198,0.0167285,-0.0207254,0.0694087,-0.101064,0.12963,-0.254747,-0.0931099,-0.00923072,0.138973,0.175853,0.133949,-0.134579,-0.152709,0.175705,0.115474,0.0576133
0.152663,-0.00131758,0.112903,0.0637585,-0.170178,-0.239766,0.118494,-0.20073,-0.273322,0.0964285,-0.176923,-0.354331,0.628518,-0.231557,0.0611703,-7.89e-08,-0.0410799,0.120996,-0.14507,0.0590674,-0.0407673,-0.0990236,0.068389,0.0921986,-0.111717,0.218199,-0.0966387,0.112884,0.109756,0.057554,0.0602408,-0.208197,-0.039916,0.200441,-0.165428,-0.107081,-0.0321337,-0.207447,0.212963,-0.272152,0.111732,-0.0246153,0.172205,0.178478,0.2194,-0.0560747,-0.204434,0,0.0623556,-0.131687
0.173964,0.104084,0.0387096,0.0167786,-0.102107,-0.22807,0.0409747,0.131387,-0.230769,0.310714,-0.197436,-0.328084,0.459662,-0.313525,0.0851065,0.0672269,0.0927228,-0.0237247,-0.0830986,-0.0176165,-0.0107912,-0.0516038,0.115502,0.0933805,-0.0544959,0.263209,-0.0686275,0.121473,0.0818814,-0.0215827,-0.0451808,-0.114754,-0.231092,0.121145,-0.247212,-0.141624,-0.0796915,-0.163121,0.236772,-0.19462,0.238361,0.0584617,0.10574,0.2021,0.101617,-0.0672896,-0.105911,0.0347072,0,-0.084362
0.128994,0.0250329,-0.0774194,0.0604027,-0.0858995,-0.0584795,0.149502,0.116788,-0.0801965,0.192857,0.0256411,-0.249344,0.185741,-0.491803,0.218085,0.20063,0.203051,0.0130487,-0.0323944,-0.065285,0.113909,0.027894,0.255319,-0.00827433,0.0286104,0.272994,-0.0252101,0.0527609,0.172474,0.0187051,0.0271084,-0.0557377,-0.140756,-0.0550661,-0.070632,-0.074266,-0.152956,-0.102837,0.0727512,-0.0506329,0.117318,0.12,0.0996978,0.0446194,0.159353,0.142056,-0.157636,-0.0216919,0.115474,-0.0164609
0.107692,0.0830039,-0.0935484,0.0268457,-0.115073,0.269006,0.0166113,-0.0912409,-0.0834697,0.0535714,0.158974,-0.199475,0.0206377,-0.385246,0.222075,0.0178571,0.203052,0.0403322,0.0197183,-0.0880829,0.129496,0.0906555,0.262918,-0.070922,0.0422344,0.248532,-0.0756304,0.0797548,0.243902,0.0992807,-0.0406626,0.131147,-0.205882,-0.132158,-0.0185874,0.11399,-0.0912597,-0.124114,0.0145501,-0.0474683,-0.0595903,-0.0707692,-0.0966768,0.160105,-0.0577368,0.11028,-0.118227,0.180043,0.0969977,-0.0432098
-0.0911242,0.246377,-0.16129,-0.0805369,-0.215559,0.432749,-0.0387597,-0.153285,0.0671031,-0.0964286,0.212821,-0.244094,-0.181989,-0.227459,0.234043,-0.087185,0.103286,0.128114,-0.0140846,-0.00207253,0.116307,0.0181312,0.170213,-0.178487,0.0449592,0.24364,-0.0294118,0.040491,0.271777,0.0287771,0.112952,0.0262295,-0.35084,-0.0792951,0.120818,0.134715,-0.0437017,-0.175532,-0.107143,-0.0411392,-0.266294,-0.0984615,-0.0151058,0.2021,-0.0762125,0.239253,-0.12069,0.169197,0.0230946,0
-0.131361,0.201581,-0.332258,-0.208054,-0.0923825,0.342105,0.0276856,-0.0729928,0.0671032,-0.157143,0.0666667,-0.15748,-0.140713,-0.055328,0.0784576,-0.129202,-0.00821607,0.145908,-0.0492958,0.00207253,0.00959233,0.0195259,0.0334346,-0.105201,-0.0572207,0.162426,-0.0952382,0.017178,0.329268,-0.0575538,0.0978916,-0.206557,-0.155462,0.0286344,0.267658,0.183074,0.0205656,-0.0478723,-0.117725,-0.151899,-0.310987,-0.0523076,-0.102719,-0.0236221,-0.0323325,0.0934579,-0.091133,0.106291,-0.115474,0.0720165
-0.0769231,-0.0382081,-0.26129,-0.31208,-0.134522,0.318714,0.0874862,0.0218979,-0.0671031,-0.0857144,-0.102564,-0.0892388,-0.0581614,-0.00614761,-0.0664892,-0.0661766,-0.0387325,0.132859,-0.0647888,0.103627,-0.0335731,0.0990238,-0.130699,-0.034279,-0.00681186,0.0802347,-0.0420169,0.141104,0.311846,0.0100721,-0.00903609,-0.183607,-0.132353,0.312775,0.115242,0.120898,-0.00642667,0.00354601,-0.0277779,-0.0791138,-0.309125,-0.16,-0.102719,-0.0944882,0.013857,0.0785047,-0.0591134,1.04e-07,-0.235566,-0.156379
-0.024852,0.0276679,-0.235484,-0.348993,-0.147488,0.30117,-0.0365448,0.0291972,-0.135843,-0.00357149,-0.187179,-0.24147,-0.121951,0.0389344,-0.191489,0.0220587,0.0152582,0.137604,0.0464788,0.0331606,-0.0827337,0.0753139,0.0668692,-0.0141844,-0.0245231,0.0215264,-0.0210084,0.186503,0.245645,0.103597,-0.23494,-0.0967213,-0.0693278,0.431718,-0.0557621,0.0259067,-0.00257069,-0.0602837,-0.0277779,0.0522153,-0.0782123,-0.310769,-0.063444,-0.181102,0.117783,0.117757,0.00492611,-0.0629066,-0.279446,-0.176955
0.0295858,-0.032938,-0.0516129,-0.231544,-0.23825,0.166667,0.0210409,0.0145985,-0.0801964,-0.0571428,-0.284615,-0.272966,-0.144465,-0.00819679,-0.235372,0.118697,-0.00938976,0.177936,0.0436619,-0.0466322,0.0131895,0.165969,0.142857,-0.00591019,0.00953671,-0.0205481,-0.0266108,0.179141,0.123693,0.0661872,-0.259036,-0.17541,0.15126,0.427313,-0.0148699,0.0207254,-0.170951,-0.0407802,-0.0343916,0.118671,0.0465548,-0.144615,-0.148036,-0.165354,0.168591,0.128972,0.258621,-0.0390454,-0.106236,-0.0781892
0.16213,0.00395255,0.212903,-0.241611,-0.222042,0.181287,-0.0454042,-0.109489,-0.188216,0.0428572,-0.182051,-0.393701,-0.249531,0.0225409,-0.176862,0.0168067,-0.124413,0.213523,0.0887324,-0.133679,0.08753,0.213389,0.0987841,-0.107565,0.0599455,-0.055773,-0.0896358,0.136196,0.114982,0.0302159,-0.233434,0.00327869,0.182773,0.0969163,-0.0167286,0,-0.0912596,-0.108156,0.0873014,0.162975,0.158287,-0.147692,-0.181269,0.204724,-0.0184757,0.080374,0.477832,-0.0737525,-0.254042,0.0288065
-0.0437871,0.0961792,0.290323,-0.248322,-0.354943,0.207602,0.0476191,-0.109489,-0.227496,0.0642858,-0.0358974,-0.228346,-0.0131332,0.106557,-0.0731382,0.00525208,-0.0938968,0.160142,0.132394,-0.0528497,0.235012,0.0753139,0.0288754,-0.0366431,0.0871935,-0.0303328,-0.00420181,0.0527609,0.0905923,-0.128058,-0.0963855,-0.0737705,-1.03e-07,-0.0726872,0.098513,-0.00690846,-0.0642673,-0.257092,0.0555554,0.148734,0.111732,-0.08,-0.018127,0.186352,-0.00692837,0.237383,0.458128,-0.0325379,-0.270208,0.0205761
-0.145562,0.0144927,0.129032,-0.0838925,-0.118314,-0.122807,0.0697675,0.00364962,-0.12275,0.128571,-0.0487179,-0.11811,0.129456,0.0389343,-0.0279254,-0.0105042,-0.0821596,0.172005,0.0394365,-0.00103623,0.119904,-0.101813,-0.0364743,-0.0189126,0.00544959,-0.00489242,-0.00980395,-0.00490797,0.162021,-0.233093,-0.100904,-0.0245901,0.077731,-0.134361,0.0836431,-0.0690846,0.134961,-0.175532,0.0357142,-0.112342,0.0335195,-0.0676922,0.0513595,0.0183726,-0.0092379,0.104673,0.283251,-0.0954447,-0.138568,0.156379
-0.297041,-0.125165,-0.0225807,-0.0771812,-0.056726,-0.0233917,0.289037,0.153285,-0.175123,0.239286,-0.0743589,-0.0734906,0.166979,0.0184425,0.138298,-0.0157564,-0.0352113,0.156584,0.0464787,0.0839378,0.103118,-0.225941,-0.0395138,0.0472811,-0.0558584,0.116438,0.0504201,0.011043,0.275261,-0.2,0.0271085,0.109836,-0.0735295,-0.0264317,0.104089,-0.117444,0.248072,-0.16844,0.00925922,-0.200949,-0.171322,-0.116923,0.0725074,0.070866,-0.0600462,0.164486,0.00246293,0.0325381,0.0277137,0.13786
-0.323077,-0.0961793,-0.183871,-0.0503355,0.0113452,0.149123,0.200443,0.164233,-0.0310966,0.246429,-0.0128204,-0.00787395,0.185741,-0.00614768,0.075798,0.0829831,0.0950704,0.131673,0.0957746,0.0787564,0.0779377,-0.195258,0.165653,0.0212765,-0.0667575,0.0900194,0.0448179,0.0159509,0.196864,-0.182734,-0.00150611,0.0885246,-0.107143,-0.00220264,0.280669,-0.222798,0.233933,-0.101064,0.042328,-0.166139,-0.0316574,-0.0276923,0.199396,0.0551181,-0.0484988,0.0355139,-0.0615765,-0.0325379,0.0207851,0.0555557
-0.192899,-0.1278,-0.0806452,-0.0604026,-0.115073,0.219298,0.118494,0.0875913,0.139116,0.153571,0.0564104,0.0026248,0.181989,-0.0491804,0.0771277,0.138655,0.134976,0.0154213,0.0915493,-0.0103627,0.0323742,-0.0585775,0.264437,-0.0472815,0.00272485,0.174168,0.0462183,-0.100613,0.099303,-0.0877698,0.0346385,-0.0245902,0.0945378,-0.198238,0.210037,-0.234888,0.0295629,0.0443262,0.0820106,-0.0443038,-0.0689013,0.264615,0.0120844,0.160105,-0.0554272,-0.0448597,0,-0.0303687,0.17552,0.00411529
0.0343195,0.0276679,-0.0999999,0.0637585,-0.00486222,0.163743,0.0653378,0.0474453,0.171849,-0.0750001,0.0358974,-0.181102,-0.15197,-0.192623,0.154255,0.111345,0.0187792,-0.154211,0.142253,-0.0984456,0.0371703,0.0111576,0.155015,-0.0685579,0.0967303,0.213307,-0.012605,-0.0858894,0.120209,-0.00143882,0.061747,0,0.0231092,-0.325991,0.159851,-0.198618,0.0501285,0.00886525,0.18254,0.143987,-0.0633148,0.270769,0.0483383,0.288714,-0.0831409,0.0186917,0.194581,-0.125813,-0.00923791,-0.0246914
0.11716,0.104084,-0.145161,0.151007,-0.166937,0.187135,-0.0166112,0.00729924,-0.116203,-0.189286,-0.076923,0.0314962,-0.118199,-0.196721,0.183511,0.0882352,0.011737,-0.2586,0.201408,-0.0103627,0.185851,0.0432356,0.0638296,0.101655,0.0504088,0.18591,-0.0196079,-0.13865,0.148084,0.018705,-0.0466868,-0.231148,-0.138656,-0.339207,0.124535,-0.0518135,-0.0437018,-0.0638299,0.063492,0.169304,-0.184358,0.350769,0.29003,0.152231,-0.189376,-0.0205606,0.0492611,-0.149675,-0.00923791,-0.203704
0.240237,-0.0592886,-0.145161,0.318792,0.0113452,0.0380117,-0.202658,-0.0547446,0.0245499,-0.128571,-0.215385,-0.00787395,-0.136961,-0.202869,0.110372,-0.0787815,-0.142019,-0.172005,0.0154928,0.143005,0.0383694,0.055788,-0.0744681,0.177305,0.00681206,0.0802348,-0.0742298,-0.143558,0.139373,-0.0748201,-0.149096,-0.0704918,-0.0735294,-0.226872,0.111524,0.103627,-0.0347043,-0.173759,0.0767195,0.028481,-0.0968343,0.212308,0.34139,0.0682414,-0.200924,0.115888,0.00246293,-0.312364,0.073903,-0.0390946
0.318343,-0.025033,-0.145161,0.302014,0.0858996,0.0847954,-0.169435,-0.277372,0.0703764,0.00357144,-0.374359,0.112861,-0.249531,0.0204918,0.207447,-0.203782,-0.10446,-0.107948,-0.0253522,0.213471,0.135492,-0.00697347,-0.0759878,0.20922,-0.0599454,0.122309,-0.105042,-0.0184048,0.160279,-0.0402877,-0.0165663,-0.108197,-0.12395,-0.0770924,0.0315984,0.074266,-0.109254,-0.216312,0.0701058,0.0838608,-0.191806,0.076923,0.338369,0.341207,0.0254042,0.37757,-0.105911,-0.078091,0.0115473,-0.0555555
0.181065,-0.0513835,-0.0903226,0.171141,0.241491,0.0964912,-0.0586931,-0.175183,-0.0376431,0.0357142,-0.438462,0.0813648,-0.27955,0.223361,0.128989,-0.239496,-0.0833333,0.00237252,-0.170423,0.133679,0.0899281,0.0599721,0.0531914,0.154846,0.0245232,0.101761,-0.155462,0.0834357,0.205575,-0.0172661,0.0331326,-0.085246,-0.151261,-0.0220263,0.0799256,-0.0328152,-0.141388,-0.156028,0.207672,0.0965191,0.0372439,0.043077,0.299094,0.47769,0.187067,0.435514,-0.125616,-0.0802602,-0.193995,-0.104938
-0.062722,-0.146245,0.193548,-0.0805368,0.150729,-0.0321637,0.109635,0.0109489,0.351882,-0.0357143,-0.146154,0.15748,-0.302064,0.172131,0.0425533,-0.169118,-0.0140846,0.0260973,-0.226761,0.0186528,-0.0275779,0.185495,0.18845,0.0709219,0.0490463,0.278865,-0.0826331,0.0539878,0.182927,0.17554,0.105422,-0.0672132,-0.102941,-0.273128,-0.0390335,-0.0569948,-0.11054,0.0301418,0.201058,0.246836,0.027933,0.0461539,0.0845922,0.414698,0.30485,0.33458,-0.135468,-0.0281995,-0.0739031,-0.0390946
-0.0769231,0.13834,0.103226,0.0100672,0.144246,-0.137427,0.229236,0.208029,0.456628,-0.135714,-0.0589742,0.0393702,-0.166979,-0.0778689,0.0585107,-0.052521,0.0269951,-0.0391458,-0.205634,-0.0860104,0.00719429,0.18689,0.145897,0.00827415,0.00136247,0.341487,-0.0644258,0.123926,0.350174,0.33813,0.131024,-0.0262295,-0.109244,-0.222467,-0.042751,-0.044905,0.0141389,0.0868794,0.142857,0.291139,-0.074488,-0.0861538,-0.0906344,0.246719,0.401848,0.315888,0.00738916,0.0151845,-0.0877598,0.00823047
-0.0792899,-0.00922267,0.16129,-0.0134228,0.00810388,0.19883,0.127353,0.346715,0.256956,-0.221429,-0.0999999,0.0524935,0.125704,-0.14959,0.150266,0.00945376,-0.0657278,-0.0272834,-0.133803,-0.148187,0.158273,0.167364,0.0668693,0.0815603,-0.0681198,0.217221,-0.00840341,0.0503068,0.430314,0.286331,0.0376506,-0.0278689,0.178571,-0.257709,-0.0557622,-0.015544,0.0655528,-0.035461,-0.015873,0.132912,-0.197393,0.0184615,-0.0211481,0.188976,0.108545,0.0411215,-0.00738916,0.0780912,0.0969976,-0.0658437
-0.0627219,-0.101449,0.180645,-0.0570469,0.0696921,0.283626,0.0276857,0.156934,0.129296,-0.2,-0.31282,0.0524935,0.257036,-0.122951,0.166223,0.0483192,-0.0974179,0.0604982,-0.0816903,-0.080829,0.0539569,0.0711298,-0.0045593,0.135934,-0.0613079,0.00195684,-0.0154062,0.0147239,0.196864,0.178417,-0.00753009,0.0688524,0.258403,-0.15859,0.035316,0.134715,0.0681233,-0.12234,-0.103175,0.0237342,-0.18622,0.0400001,-0.0996979,0.233596,-0.0138568,0.0112151,0.00985209,0.0238612,0.0877599,0.0226338
0.166864,0.032938,0.235484,-0.124161,-0.0405187,0.312865,-0.0830564,-0.19708,-0.076923,-0.110714,-0.184615,0.173228,0.230769,-0.127049,0.18617,0.0157562,-0.0340376,0.0367735,0.00140842,-0.00414499,0.165468,-0.0655508,-0.0653496,0.165484,-0.0585831,-0.0645794,-0.117647,0.0895706,-0.0261324,0.0992807,0.0165664,0.0688524,0.245798,0.0132159,0.0501859,0.131261,0.0437019,-0.242908,-0.0873017,0.0822785,-0.163873,0.0553847,-0.0483384,0.317585,0.0300232,0.0635515,0.0911329,0.130152,0.233256,-0.0699588
0.145562,-0.00922267,0.16129,-0.258389,-0.0761749,0.239766,-0.0210409,-0.0218979,-0.273322,-0.207143,-0.215385,-0.0918635,0.118199,-0.155738,0.110372,-0.0231093,0.0258215,0.0213524,0.0676055,-0.015544,0.118705,-0.108787,-0.019757,0.0957446,-0.0217984,-0.120352,-0.0896359,0.015951,-0.0156795,0.0690649,-0.0391566,0.0999999,0.0105042,0.198238,0.139405,0.208981,0.140103,-0.391844,-0.125661,0.0158229,-0.0893855,0.00923082,-0.0845923,0.288714,0,0.138318,-0.0197044,-0.0260303,0.13164,-0.0185183
0.00355019,-0.15415,-0.0451613,-0.238255,-0.121556,0.25731,0.0299004,0.120438,-0.119476,-0.235714,0.0846154,-0.00787404,-0.0506567,-0.331967,0.00797877,0.0315126,-0.0281691,0.0699883,0.0929577,0.0777202,0.0359713,-0.0292886,-0.0258359,0.0271865,-0.00136237,-0.110567,-0.00700298,-0.0257668,-0.0557492,0.0676259,-0.0527108,0.0245902,-0.392857,0.0154186,0.113383,0.122625,0.120823,-0.335106,-0.0899471,0.0648735,0.0763501,-0.0338462,-0.163142,0.11811,-0.0646651,0.0317758,0.0763545,-0.0694143,0.205543,0.0720166
0.0248521,-0.109354,-0.183871,-0.134228,0.124797,0.374269,-0.00775187,0.124087,0.162029,-0.132143,0.251282,-0.120735,0.0431519,-0.444672,-0.0452127,0.115546,0.0446009,0.0842231,0.0704225,0.104663,0.0635492,0.0641563,-0.0987842,0.0118203,-0.0831062,0.0244617,-0.0182074,-0.0773006,0.0243901,-0.0143884,-0.0617469,-0.0311475,-0.483193,-0.0352423,0.113383,0.139896,0.115681,-0.198582,-0.0952381,0.147152,0.0949721,-0.206154,-0.0725076,-0.0498688,0.152425,-0.0168222,0.17734,-0.123644,0.267898,0.0205762
-0.0887573,-0.16996,-0.13871,-0.110738,0.26094,0.587719,-0.0343298,0.208029,0.142389,-0.025,0.284616,-0.165354,-0.10319,-0.45082,-0.0132978,0.141807,-0.0410799,0.117438,-0.0450705,0.0165803,0.185851,0.0418409,-0.0729483,0.00472803,-0.107629,0.0772993,-0.0126051,-0.17546,0.146341,-0.0330936,0.0406627,0.0180328,-0.210084,0.00660804,-0.0929368,0.0656304,0.021851,-0.195036,-0.0291005,0.169304,0.0130354,-0.0984615,0.0574018,-0.107612,0.170901,-0.233645,0.189655,-0.0260304,0.226328,-0.0432099
-0.178698,0.0434783,-0.0935485,0.104027,0.448947,0.350877,-0.060908,0.116788,-0.01473,-0.0107144,-0.0333332,-0.183727,-0.129456,-0.27459,0.0731384,0.20063,0.131455,0.179122,-0.0816902,-0.0279793,0.229017,0.00697347,0.0197568,0.0295508,-0.0272479,0.089041,-0.019608,-0.18773,0.0296166,0.00431657,0.0768072,-0.0819672,-0.121849,-0.00440529,-0.230483,0.0984456,-0.0475578,-0.0780142,-0.134921,0.21519,0.0223464,-0.0646152,-0.0120847,-0.0656168,0.143187,-0.26729,0.049261,0.0585684,-0.0923788,-0.166667
-0.0674556,0.167325,-0.0806452,0.224832,0.429498,0.108187,-0.173865,-0.00729937,-0.0245499,0.232143,0.171795,-0.212598,-0.0844278,-0.106557,-0.00531895,0.155462,0.183099,0.202847,-0.111268,-0.0404145,0.371703,0.0348675,-0.0501521,0.0189125,0.0395096,0.0655576,0.0350139,-0.168098,-0.0243904,0.0503598,0.0647591,-0.0918033,0.212185,0.112335,-0.0539034,0.0777202,0.0694087,-0.035461,-0.132275,0.174051,0.271881,-0.107692,-0.126888,-0.144357,0.0808314,-0.211215,-0.0197045,0.138829,0.0046189,-0.277778
-0.107692,0.206851,-0.109677,0.362416,0.215559,-0.248538,-0.114064,0.109489,-0.01473,0.264286,0.00769242,-0.139108,-0.0206379,-0.0594263,-0.0465425,0.209034,0.212441,0.181495,-0.0535213,-0.0414508,0.285372,0.0223152,-0.0714286,0.0200945,0.104905,-0.0107632,0.163865,-0.107975,0.0487803,0.0273383,0.0225904,-0.157377,0.147059,0.207049,0.152416,0.108808,0.132391,-0.00531915,0.00396818,0.131329,0.219739,-0.123077,-0.0574019,-0.0944883,-0.170901,1.17e-07,-0.216749,0.127983,-0.0831409,-0.100823
-0.0698225,0.0382082,-0.212903,0.506711,-0.0664506,-0.385965,-0.0675526,0.0255475,0.02455,0.407143,-0.0641025,0.0971129,-0.0206379,-0.254098,2e-07,0.195378,0.130282,0.13879,0.122535,-0.00207238,0.104317,-0.0529987,-0.117021,-0.0106384,0.0613079,-0.166341,0.20028,0.014724,-0.0365855,0.0517987,-0.0436748,-0.122951,0.00420168,0.0594714,0.267658,-0.0224525,0.037275,0.0815603,0.0939153,-0.0870252,0.286778,-0.101538,0.0120845,0.102362,-0.450346,0.02243,-0.17734,0.0932757,-0.106236,-0.0946502
-0.0201183,-0.00922258,-0.135484,0.385906,0.0664507,-0.438596,0.0343301,0.0218977,0.224223,0.45,-0.138462,0.144357,0.0881801,-0.233607,0.0585108,0.111344,0.0246478,0.151839,0.153521,0.0901555,-0.0611509,0.0306835,-0.215805,0.0224586,-0.0367848,-0.0459883,0.0518207,0.0711656,-0.121951,-0.0244605,-0.0466868,0.0754098,-0.115546,0.0330396,0.405204,-0.0846287,-0.0179949,0.193262,0.165344,-0.117089,0.07635,-0.150769,0.280967,0.314961,-0.422633,-0.0691589,-0.238916,-0.0715835,0.110855,-0.0967079
-0.0745563,-0.11726,0.0516129,0.130873,0.0145867,-0.292398,0.0963455,0.069343,0.10311,0.414286,-0.130769,0.209974,-0.0506567,-0.243853,0.0957448,-0.0336135,-0.064554,0.0830368,0.159155,0.0994819,-0.179856,-0.0808927,-0.217325,-0.0295509,-0.152588,-0.0166341,-0.133053,-0.0171779,-0.0923344,0.0330936,-0.0271084,0.2,-0.195378,0.0925111,0.232342,-0.234888,-0.105399,0.00709211,0.146825,-0.0601265,-0.210428,0.0646153,0.296072,0.370079,-0.249423,-0.190654,-0.241379,-0.0433839,0.136259,-0.0555556
0.12426,-0.15415,0.0903225,0.124161,0.147488,-0.192983,0.0276856,0.211679,-0.10311,0.296429,-0.241026,0.28084,-0.0581614,-0.235656,0.139628,-0.152311,0.0410797,0.116252,0.15493,0.219689,-0.08753,-0.0362621,-0.151976,-0.0543736,-0.0381471,0.0939334,-0.257703,-0.0294478,-0.162021,-0.0517986,-0.0256025,0.203279,-0.218487,-0.0286343,0.0185873,-0.200345,-0.105399,-0.191489,-0.0727514,-0.0316456,-0.264432,0.116923,0.0664652,0.238845,0.0115474,-0.115888,-0.142857,-0.0260303,-0.0554272,-0.0823045
0.188166,0.00922267,-0.129032,0.100671,0.254457,-0.0204677,-0.129568,0.0583941,-0.270049,0.207143,-0.0999999,0.217848,-0.181989,-0.190574,0.0425533,-0.160714,0.0704224,0.0569395,0.214084,0.202073,-0.0791366,0.00976293,-0.0805471,-0.0768322,0.0299728,0.072407,-0.22549,-0.0711656,0.0365853,-0.0302158,-0.0557228,0.168852,-0.0945379,0.0792953,0.0427509,-0.115717,0.0488432,-0.35461,-0.167989,0.0300634,-0.139665,0.129231,-0.232628,0.0866141,0.078522,-0.151402,0.0492611,0.284165,-0.0254042,-0.12963
0.197633,0.140975,-0.264516,0.151007,0.166937,0.204678,-0.198228,-0.0364963,-0.384615,0.0249999,-0.0179487,0.133858,-0.178236,-0.239754,-0.00132966,-0.072479,0.0715962,0.00355874,0.0929577,0.105699,-0.059952,0.0264992,-0.0699089,-0.137116,0.121253,-0.00978484,-0.109244,-0.0895705,0.236934,-0.2,0.0271084,-0.121311,-0.212185,0.0374449,0.00929368,-0.08981,0.154242,-0.342199,-0.133598,0.170886,-0.121043,0.0307694,-0.181269,0.0866141,-0.0184758,0.0822431,-0.00246317,0.279827,-0.106235,-0.115226
0.16213,0.243742,-0.203226,0.181208,0.147488,0.248538,-0.346622,-0.116788,-0.162029,0.178572,0.0820514,-0.0183727,-0.140713,-0.395492,-0.0691488,0.0021008,0.0715962,-0.102017,0.230986,0.0362693,-0.0659472,-0.0334727,-0.0364743,-0.156028,0.178474,-0.151663,-0.00560234,-0.0171779,0.229965,-0.122302,0.111446,-0.190164,-0.067227,0.207048,-0.120818,-0.0310881,0.113111,-0.180851,-0.12037,0.028481,-0.0297952,-0.169231,-0.205438,0.173228,-0.200924,0.106542,0.389162,0.637744,0.127021,0.179012
